,line,day_of_week,hour,day,month,count
11045,C,2,17,4,11,6
11046,L,5,2,7,11,2
11047,R,5,22,7,11,8
11048,M,1,2,10,11,1
11049,N,4,23,13,11,15
11050,A,4,17,6,11,8
11051,E,3,0,26,11,14
11052,4,3,21,26,11,2
11053,2,1,3,24,11,1
11054,4,0,12,30,11,1
11055,7,6,8,15,11,2
11056,1,0,23,16,11,9
11057,C,6,20,29,11,10
11058,6,5,20,7,11,5
11059,4,5,14,21,11,6
11060,1,2,23,4,11,10
11061,F,3,0,5,11,7
11062,6,2,14,4,11,12
11063,M,6,20,29,11,10
11064,M,5,8,14,11,6
11065,Q,2,13,4,11,10
11066,Q,4,6,27,11,5
11067,2,3,0,19,11,2
11068,A,0,17,30,11,7
11069,E,2,6,11,11,15
11070,6,4,11,27,11,16
11071,N,6,21,1,11,3
11072,1,2,11,18,11,12
11073,7,1,10,24,11,1
11074,F,0,12,2,11,9
11075,A,4,6,13,11,4
11076,J,3,20,19,11,1
11077,R,0,21,23,11,6
11078,C,0,10,23,11,13
11079,E,5,16,28,11,11
11080,Z,4,8,20,11,1
11081,R,5,6,7,11,1
11082,Q,1,11,3,11,5
11083,N,4,7,13,11,4
11084,N,6,5,15,11,3
11085,6,2,9,11,11,8
11086,F,2,0,18,11,6
11087,Q,1,20,24,11,12
11088,Q,1,1,3,11,1
11089,J,2,17,25,11,3
11090,3,0,19,16,11,1
11091,2,2,8,4,11,4
11092,1,3,20,26,11,5
11093,6,6,8,8,11,2
11094,R,2,22,18,11,14
11095,5,1,21,3,11,1
11096,F,0,2,2,11,1
11097,F,3,16,5,11,7
11098,E,3,14,26,11,12
11099,Q,5,14,14,11,13
11100,6,4,14,6,11,12
11101,R,6,13,29,11,13
11102,N,0,18,2,11,17
11103,D,0,22,30,11,3
11104,D,6,7,15,11,2
11105,M,2,5,18,11,6
11106,D,4,7,13,11,2
11107,D,6,20,8,11,6
11108,Q,2,11,18,11,3
11109,J,6,17,29,11,1
11110,M,6,10,1,11,4
11111,1,5,22,28,11,13
11112,M,1,17,17,11,16
11113,F,1,22,17,11,7
11114,1,4,10,27,11,5
11115,Z,2,23,25,11,1
11116,Q,3,2,12,11,3
11117,F,4,11,13,11,13
11118,7,2,13,18,11,3
11119,D,2,4,18,11,1
11120,J,4,15,27,11,2
11121,N,1,8,17,11,5
11122,3,0,10,23,11,4
11123,5,5,14,28,11,5
11124,E,3,16,26,11,6
11125,E,3,8,12,11,8
11126,L,5,5,28,11,2
11127,2,4,13,27,11,5
11128,2,6,7,1,11,2
11129,7,3,12,12,11,3
11130,R,1,14,3,11,8
11131,G,3,13,5,11,1
11132,6,4,21,27,11,6
11133,A,0,7,30,11,6
11134,6,3,11,12,11,15
11135,7,3,14,26,11,1
11136,F,4,13,13,11,19
11137,D,6,23,15,11,5
11138,R,3,20,5,11,13
11139,F,0,5,9,11,7
11140,6,1,0,3,11,9
11141,A,2,9,4,11,5
11142,N,0,8,2,11,7
11143,6,1,1,10,11,2
11144,F,5,7,14,11,3
11145,J,5,1,14,11,2
11146,N,0,1,9,11,3
11147,4,3,17,12,11,1
11148,N,3,12,5,11,8
11149,R,2,11,11,11,9
11150,3,2,12,11,11,2
11151,E,2,10,25,11,4
11152,2,5,23,28,11,7
11153,5,5,20,28,11,2
11154,A,3,20,12,11,7
11155,F,0,16,16,11,14
11156,L,5,2,21,11,6
11157,A,3,11,19,11,10
11158,3,3,23,5,11,6
11159,6,4,9,13,11,7
11160,7,5,3,7,11,1
11161,C,0,15,2,11,7
11162,2,3,8,19,11,5
11163,C,2,16,25,11,14
11164,L,5,21,28,11,5
11165,Z,0,2,16,11,1
11166,3,0,9,16,11,1
11167,D,2,23,25,11,4
11168,6,2,3,25,11,1
11169,L,0,14,2,11,1
11170,F,3,2,19,11,5
11171,E,1,8,10,11,5
11172,5,2,23,18,11,3
11173,A,0,9,2,11,8
11174,A,1,15,17,11,7
11175,3,1,19,3,11,2
11176,7,0,4,9,11,2
11177,6,2,22,4,11,4
11178,M,0,20,23,11,7
11179,6,0,12,30,11,9
11180,6,2,6,4,11,10
11181,A,6,20,15,11,10
11182,C,2,11,4,11,14
11183,1,4,18,13,11,20
11184,L,3,10,5,11,1
11185,A,1,23,17,11,10
11186,Q,5,15,7,11,16
11187,E,2,21,18,11,8
11188,1,5,17,7,11,19
11189,E,4,2,13,11,10
11190,D,4,22,20,11,6
11191,R,3,9,12,11,9
11192,D,6,4,8,11,3
11193,L,5,18,21,11,4
11194,J,1,1,10,11,1
11195,E,4,8,13,11,11
11196,A,2,11,4,11,7
11197,1,4,4,27,11,3
11198,A,3,6,26,11,22
11199,L,1,9,24,11,1
11200,6,3,6,5,11,11
11201,2,1,19,10,11,2
11202,Q,3,7,19,11,5
11203,D,2,11,11,11,3
11204,C,5,14,14,11,23
11205,1,3,2,26,11,5
11206,Q,5,11,7,11,13
11207,L,0,10,16,11,1
11208,L,6,10,8,11,1
11209,7,2,16,25,11,1
11210,7,6,1,8,11,1
11211,C,6,16,29,11,17
11212,Q,0,18,23,11,10
11213,2,3,19,26,11,4
11214,M,3,6,12,11,5
11215,4,4,13,13,11,5
11216,E,3,1,19,11,4
11217,Z,3,17,12,11,1
11218,A,0,18,9,11,6
11219,A,6,12,1,11,11
11220,Q,0,12,9,11,10
11221,Q,3,20,26,11,13
11222,1,5,7,7,11,8
11223,A,6,4,15,11,4
11224,A,0,1,2,11,11
11225,1,0,18,23,11,15
11226,N,0,22,30,11,7
11227,A,6,23,8,11,3
11228,E,4,18,13,11,13
11229,F,5,12,21,11,17
11230,5,0,9,16,11,1
11231,Z,6,15,29,11,1
11232,2,1,17,10,11,1
11233,E,1,5,3,11,2
11234,M,5,22,14,11,6
11235,D,2,6,4,11,5
11236,6,5,16,7,11,13
11237,1,4,2,13,11,3
11238,2,5,22,21,11,4
11239,E,6,16,29,11,6
11240,Q,6,8,1,11,2
11241,3,0,13,2,11,3
11242,5,0,14,23,11,4
11243,Q,0,23,16,11,10
11244,A,0,16,23,11,4
11245,R,1,9,24,11,5
11246,F,2,19,11,11,6
11247,E,6,14,15,11,12
11248,GS,4,13,20,11,1
11249,1,3,17,5,11,10
11250,3,0,2,23,11,1
11251,3,2,7,18,11,3
11252,A,6,13,8,11,15
11253,6,4,18,20,11,10
11254,N,4,8,6,11,4
11255,E,3,17,19,11,7
11256,6,1,23,24,11,3
11257,1,2,21,18,11,15
11258,4,3,23,26,11,1
11259,E,3,10,26,11,11
11260,6,6,22,22,11,5
11261,7,5,0,28,11,3
11262,A,6,11,22,11,13
11263,L,0,23,23,11,2
11264,5,4,3,20,11,1
11265,D,6,23,29,11,3
11266,R,2,8,18,11,3
11267,A,6,7,8,11,5
11268,E,0,3,16,11,1
11269,2,5,3,14,11,6
11270,E,4,16,27,11,11
11271,E,4,12,13,11,7
11272,L,4,2,20,11,1
11273,D,0,3,9,11,1
11274,E,1,21,3,11,19
11275,M,5,6,14,11,4
11276,C,1,18,10,11,17
11277,D,2,10,18,11,6
11278,F,0,15,9,11,16
11279,D,0,8,16,11,4
11280,4,2,10,18,11,4
11281,R,3,16,5,11,7
11282,Q,3,12,12,11,2
11283,5,5,0,28,11,1
11284,L,4,3,13,11,3
11285,1,6,13,22,11,28
11286,D,2,21,11,11,8
11287,Q,0,13,30,11,9
11288,C,3,14,12,11,11
11289,3,4,15,6,11,1
